HX,HY,S,V,Class
-0.921863151587,-0.387515586456,0.196078431373,1.0,0.0
-0.955572805784,-0.294755174417,0.108808290155,0.756862745098,0.0
-0.586738834678,-0.809776228276,0.349137931035,0.909803921569,0.0
-0.866025403785,-0.499999999998,0.243137254902,1.0,0.0
-0.848644257496,-0.528964010325,0.243137254902,1.0,0.0
-0.876726755708,-0.480988768919,0.223255813954,0.843137254902,0.0
-0.939692620787,-0.342020143322,0.117073170731,0.803921568627,0.0
-0.948536441945,-0.316667993807,0.0751445086707,0.678431372549,0.0
-1.0,1.22464679915e-16,0.137254901961,1.0,0.0
-0.770261292492,-0.637728422833,0.273195876288,0.760784313725,0.0
0.499999999998,-0.866025403785,0.0363636363641,0.43137254902,0.0
-0.965925826287,0.258819045111,0.0985221674876,0.796078431373,0.0
-0.961261695937,-0.27563735582,0.149253731344,0.788235294118,0.0
-0.702085875823,-0.71209228543,0.325991189427,0.890196078431,0.0
-0.875223421909,-0.483718887104,0.219607843137,1.0,0.0
-0.982566473233,-0.185911607164,0.219607843137,1.0,0.0
-0.930873748646,-0.365341024362,0.0707070707067,0.776470588235,0.0
-0.724792787227,-0.688966919078,0.27802690583,0.874509803922,0.0
-0.626603811366,-0.779337964931,0.33185840708,0.886274509804,0.0
-1.0,1.22464679915e-16,0.133333333333,1.0,0.0
0.984807753008,0.173648177689,0.0512820512827,0.458823529412,0.0
0.866025403785,-0.499999999998,0.0175438596471,0.447058823529,0.0
-0.726892451842,-0.686751311214,0.330677290836,0.98431372549,0.0
-0.8755582313,-0.483112599301,0.120535714286,0.878431372549,0.0
-0.749781202969,-0.661685837595,0.213197969543,0.772549019608,0.0
-0.702344215353,-0.711837483672,0.32911392405,0.929411764706,0.0
-0.91997944366,-0.391966609857,0.254901960784,1.0,0.0
0.866025403785,0.5,0.038461538462,0.407843137255,0.0
-0.833313919083,-0.552800065361,0.24279835391,0.952941176471,0.0
-0.733051871828,-0.680172737773,0.340080971659,0.96862745098,0.0
0.0581448289151,0.998308158271,0.0592105263173,0.596078431373,0.0
-0.818381244939,-0.574675680652,0.254901960784,1.0,0.0
-0.709570736534,-0.704634209966,0.323275862069,0.909803921569,0.0
-0.965925826289,-0.258819045105,0.129032258065,0.729411764706,0.0
1.0,0.0,0.046728971962,0.419607843137,0.0
-0.876306680044,-0.481753674102,0.227272727272,0.862745098039,0.0
-1.0,1.22464679915e-16,0.047058823529,1.0,0.0
-0.788642415834,-0.614852128521,0.294372294372,0.905882352941,0.0
-0.728546809115,-0.684996019644,0.316279069768,0.843137254902,0.0
0.866025403751,-0.500000000058,0.0172413793106,0.454901960784,0.0
-0.861043611769,-0.508531118647,0.223628691983,0.929411764706,0.0
-1.0,1.22464679915e-16,0.082352941176,1.0,0.0
0.988830826222,-0.149042266198,0.0654205607473,0.419607843137,0.0
-1.25661319789e-11,-1.0,0.0840336134464,0.466666666667,0.0
-1.0,1.22464679915e-16,0.0132450331128,0.592156862745,0.0
-0.893632640324,-0.4487991802,0.176470588235,1.0,0.0
-0.935016242686,-0.354604887041,0.13,0.78431372549,0.0
-0.766044443119,-0.642787609686,0.276150627615,0.937254901961,0.0
-0.813169636457,-0.582026753977,0.270642201834,0.854901960784,0.0
-0.659345815103,-0.751839807476,0.183908045977,0.682352941176,0.0
-0.908465271821,-0.417960344885,0.173469387755,0.76862745098,0.0
-0.882947592861,-0.469471562782,0.184426229508,0.956862745098,0.0
-0.57357643635,-0.81915204429,0.176470588235,0.8,0.0
-0.895163291354,-0.445738355778,0.158878504674,0.839215686275,0.0
-0.893632640326,-0.448799180194,0.090909090909,0.776470588235,0.0
-1.0,1.22464679915e-16,0.090196078431,1.0,0.0
-0.856857176167,-0.515553857179,0.227450980392,1.0,0.0
-0.980785280403,0.195090322016,0.152380952382,0.823529411765,0.0
-1.83697019872e-16,-1.0,0.0396039603965,0.396078431373,0.0
-0.951056516295,-0.309016994375,0.196078431373,1.0,0.0
-0.943883330309,-0.330279061953,0.148936170213,0.737254901961,0.0
-0.951056516291,-0.309016994387,0.050251256282,0.780392156863,0.0
-0.842370619269,-0.538898635916,0.180392156863,1.0,0.0
0.939692620796,0.342020143298,0.0249999999993,0.470588235294,0.0
-0.739008917223,-0.673695643644,0.322274881517,0.827450980392,0.0
-0.94315443447,-0.332354799483,0.166666666666,0.8,0.0
-0.948536441949,-0.316667993795,0.14054054054,0.725490196078,0.0
-0.969523145111,-0.244999736928,0.21568627451,1.0,0.0
-1.0,1.22464679915e-16,0.172549019608,1.0,0.0
-0.829885291998,-0.557934048186,0.127777777777,0.705882352941,0.0
-0.969077286228,-0.246757397693,0.164705882353,1.0,0.0
-0.898127705366,0.439734721001,0.134502923976,0.670588235294,0.0
-0.642787609705,0.766044443103,0.0375000000005,0.627450980392,0.0
-0.91821610688,-0.39607976604,0.160714285714,0.878431372549,0.0
-0.988830826225,0.149042266179,0.0782122905037,0.701960784314,0.0
-0.942438082835,-0.3343807112,0.205741626794,0.819607843137,0.0
-0.827887618943,-0.560894009953,0.230769230769,0.866666666667,0.0
-0.900968867901,-0.43388373912,0.134615384616,0.81568627451,0.0
-0.750349822155,-0.661040955155,0.227450980392,1.0,0.0
-0.0475819158315,-0.998867339183,0.0956521739131,0.450980392157,0.0
-1.0,1.22464679915e-16,0.129411764706,1.0,0.0
-0.849725429949,-0.527225467611,0.258823529412,1.0,0.0
1.0,0.0,0.0,1.0,0.0
-0.669130606342,-0.743144825493,0.0423728813554,0.462745098039,0.0
-0.704566347312,-0.709638120619,0.333333333333,0.858823529412,0.0
-0.798779372884,-0.601624063228,0.333333333333,0.858823529412,0.0
-0.884115393504,-0.467268628273,0.140703517588,0.780392156863,0.0
-0.891006524188,-0.45399049974,0.241935483871,0.972549019608,0.0
-0.700042074569,-0.714101599097,0.346491228071,0.894117647059,0.0
-0.802123192754,0.597158591704,0.101123595505,0.698039215686,0.0
-0.784119806577,-0.620609481827,0.277272727272,0.862745098039,0.0
-0.992420509672,-0.122888290663,0.2,1.0,0.0
-0.970941817422,-0.239315664303,0.0640394088671,0.796078431373,0.0
-0.499999999998,0.866025403785,0.0359281437115,0.654901960784,0.0
-1.0,1.22464679915e-16,0.129411764706,1.0,0.0
-1.0,1.22464679915e-16,0.117647058824,1.0,0.0
-0.866025403792,-0.499999999987,0.0729927007308,0.537254901961,0.0
-0.862091544856,-0.506752571072,0.262745098039,1.0,0.0
-0.929776485888,-0.368124552685,0.132275132275,0.741176470588,0.0
-1.0,1.22464679915e-16,0.137254901961,1.0,0.0
-0.923879532511,-0.382683432365,0.140350877193,0.670588235294,0.0
-0.793353340286,-0.608761429015,0.0952380952377,0.658823529412,0.0
-0.954587632248,-0.297930281038,0.176470588235,1.0,0.0
-0.948536441947,-0.316667993801,0.203921568627,1.0,0.0
-0.91656225587,-0.399892024319,0.145077720208,0.756862745098,0.0
-1.0,1.22464679915e-16,0.133333333333,1.0,0.0
-0.753071466002,-0.657938725941,0.169902912622,0.807843137255,0.0
-0.786053094745,-0.618158986218,0.0827067669174,0.521568627451,0.0
1.0,0.0,0.0380952380933,0.411764705882,0.0
-0.990800403365,-0.135331299753,0.211764705882,1.0,0.0
0.955572805784,-0.294755174417,0.0642201834859,0.427450980392,0.0
-0.986361303403,-0.164594590276,0.074509803922,1.0,0.0
-0.552364972955,-0.833602385224,0.113333333334,0.588235294118,0.0
-0.707106781187,-0.707106781187,0.330097087379,0.807843137255,0.0
-0.987050262639,0.160411280851,0.114537444933,0.890196078431,0.0
-0.955572805784,-0.294755174417,0.184210526316,0.745098039216,0.0
-0.850828413131,-0.525443632951,0.207843137255,1.0,0.0
-0.686241637872,-0.72737364157,0.0737704918032,0.478431372549,0.0
-0.790775736939,-0.612105982546,0.279279279279,0.870588235294,0.0
-0.949639698899,-0.31334396799,0.127071823205,0.709803921569,0.0
-0.922142776925,-0.386849711083,0.140096618357,0.811764705882,0.0
-0.776146464291,-0.630552667085,0.279661016948,0.925490196078,0.0
-0.64629923786,-0.7630840682,0.329004329004,0.905882352941,0.0
-0.650618300213,-0.759404916647,0.109677419355,0.607843137255,0.0
-0.856857176167,-0.515553857179,0.113725490196,1.0,0.0
-0.969796936034,-0.243913720111,0.0854271356788,0.780392156863,0.0
-0.97662055571,-0.214970440213,0.152631578947,0.745098039216,0.0
-0.944376370238,-0.328866646737,0.196078431373,1.0,0.0
-0.939692620785,-0.342020143328,0.131707317073,0.803921568627,0.0
-0.884115393504,-0.467268628273,0.140703517588,0.780392156863,0.0
-0.959492973615,-0.281732556838,0.129411764706,1.0,0.0
-0.900968867904,-0.433883739114,0.164705882353,1.0,0.0
-0.704925546904,-0.709281307608,0.342741935483,0.972549019608,0.0
-0.629320391048,-0.777145961458,0.294117647059,0.8,0.0
-0.848048096153,-0.529919264239,0.0993377483448,0.592156862745,0.0
-0.499999999998,-0.866025403785,0.0280373831767,0.419607843137,0.0
-0.79335334029,-0.60876142901,0.221198156682,0.850980392157,0.0
-0.933250837887,-0.359225379927,0.247826086957,0.901960784314,0.0
-0.916562255868,-0.399892024324,0.141414141413,0.776470588235,0.0
0.939692620776,-0.342020143352,0.028301886794,0.41568627451,0.0
-0.999804808288,-0.0197571587836,0.207843137255,1.0,0.0
-0.744256039485,-0.667894413579,0.25925925926,0.952941176471,0.0
0.913545457649,-0.40673664306,0.0900900900889,0.435294117647,0.0
-0.707106781191,-0.707106781182,0.0484848484839,0.647058823529,0.0
-0.875918325568,-0.482459414806,0.232142857142,0.878431372549,0.0
-0.784119806577,-0.620609481827,0.285046728972,0.839215686275,0.0
0.988830826227,-0.14904226616,0.0510948905106,0.537254901961,0.0
-0.806144491757,-0.591718732516,0.192825112108,0.874509803922,0.0
-0.623489801874,-0.781831482456,0.0614035087716,0.447058823529,0.0
-1.0,1.22464679915e-16,0.01568627451,1.0,0.0
-0.822268218989,-0.569100145881,0.272340425532,0.921568627451,0.0
-1.0,1.22464679915e-16,0.050980392157,1.0,0.0
-1.0,1.22464679915e-16,0.062745098039,1.0,0.0
-0.781831482467,-0.623489801859,0.24347826087,0.901960784314,0.0
-0.930357209586,-0.366654418454,0.207843137255,1.0,0.0
-0.951056516297,-0.309016994369,0.0816326530612,0.960784313725,0.0
0.939692620789,0.342020143316,0.0756302521007,0.466666666667,0.0
-0.900968867901,-0.43388373912,0.225806451613,0.972549019608,0.0
-1.0,1.22464679915e-16,0.074509803922,1.0,0.0
-0.369206147312,-0.929347524227,0.229299363057,0.61568627451,0.0
-0.956940335732,-0.290284677254,0.140350877194,0.894117647059,0.0
-0.777145961458,-0.629320391048,0.185185185185,0.847058823529,0.0
-0.680172737773,-0.733051871828,0.340080971659,0.96862745098,0.0
-0.871541748306,-0.4903213038,0.203463203463,0.905882352941,0.0
0.499999999998,0.866025403785,0.00877192982356,0.447058823529,0.0
-0.983929588598,-0.178556894802,0.171568627451,0.8,0.0
-0.829885291998,-0.557934048186,0.270588235294,1.0,0.0
-0.647386284785,-0.762162055125,0.147959183673,0.76862745098,0.0
1.0,0.0,0.0,1.0,0.0
-0.866025403785,-0.499999999998,0.0404040404045,0.388235294118,0.0
-0.953716950748,-0.300705799504,0.188235294118,1.0,0.0
-0.694658370458,-0.71933980034,0.29702970297,0.792156862745,0.0
-0.909631995354,-0.415415013003,0.127167630058,0.678431372549,0.0
-0.807327290934,-0.590103927553,0.286274509804,1.0,0.0
-0.997945392751,-0.0640702199766,0.192156862745,1.0,0.0
-0.953716950745,-0.300705799516,0.131147540984,0.717647058824,0.0
-1.0,1.22464679915e-16,0.043137254902,1.0,0.0
-0.850217135732,-0.526432162874,0.105590062112,0.63137254902,0.0
-0.278217463924,-0.960518111629,0.126829268292,0.803921568627,0.0
-0.74314482548,-0.669130606356,0.189573459716,0.827450980392,0.0
-0.843391445816,-0.537299608343,0.211453744493,0.890196078431,0.0
-0.151427777504,-0.988468324328,0.181286549708,0.670588235294,0.0
-0.707106781187,-0.707106781187,0.334801762114,0.890196078431,0.0
-0.597158591693,-0.802123192762,0.0596026490065,0.592156862745,0.0
-0.747798090501,-0.66392621265,0.337837837838,0.870588235294,0.0
0.988830826222,-0.149042266198,0.0666666666663,0.411764705882,0.0
-0.860149147893,-0.51004258977,0.216346153846,0.81568627451,0.0
-1.0,1.22464679915e-16,0.078431372549,1.0,0.0
-0.842009603533,-0.539462535824,0.266666666667,1.0,0.0
0.733051871828,-0.680172737773,0.0736842105272,0.745098039216,0.0
-0.861043611769,-0.508531118647,0.229437229437,0.905882352941,0.0
0.965925826289,-0.258819045105,0.076923076924,0.407843137255,0.0
-0.727373641575,-0.686241637867,0.330275229357,0.854901960784,0.0
-0.96592582629,-0.258819045098,0.080536912751,0.58431372549,0.0
-0.979529941254,-0.201298520082,0.159793814432,0.760784313725,0.0
-0.696133945964,-0.717911923064,0.192090395481,0.694117647059,0.0
-0.673111807426,-0.739540732282,0.322314049587,0.949019607843,0.0
-1.0,1.22464679915e-16,0.027450980392,1.0,0.0
-0.909124299803,-0.416524918232,0.152941176471,1.0,0.0
-0.747252534878,-0.664540178709,0.34693877551,0.960784313725,0.0
0.499999999998,-0.866025403785,0.0196078431375,0.4,0.0
0.499999999998,0.866025403785,0.038461538463,0.509803921569,0.0
-0.882249272293,-0.470782562909,0.18431372549,1.0,0.0
-0.910863824922,-0.412707029802,0.250980392157,1.0,0.0
-0.965925826289,-0.258819045105,0.174757281553,0.807843137255,0.0
-0.499999999998,-0.866025403785,0.112582781458,0.592156862745,0.0
-0.773350677707,-0.633978492766,0.294685990338,0.811764705882,0.0
-0.798246319009,-0.602331149941,0.36,0.882352941176,0.0
-0.957319497533,-0.28903179694,0.196078431373,1.0,0.0
-0.841253532831,-0.540640817455,0.242290748898,0.890196078431,0.0
-0.896165556962,-0.443719837865,0.203980099503,0.788235294118,0.0
-0.821777815226,-0.569808057509,0.223529411765,1.0,0.0
-0.8987940463,-0.438371146788,0.144230769231,0.81568627451,0.0
-0.848644257496,-0.528964010325,0.243137254902,1.0,0.0
-1.0,1.22464679915e-16,0.098039215686,1.0,0.0
-0.869906372408,-0.493216892699,0.262745098039,1.0,0.0
-0.945000818711,-0.327067963327,0.108374384236,0.796078431373,0.0
0.988830826228,0.14904226616,0.0479452054792,0.572549019608,0.0
-0.908465271821,-0.417960344885,0.0923913043483,0.721568627451,0.0
0.948536441946,0.316667993805,0.103174603175,0.494117647059,0.0
-0.904357160696,-0.426776435499,0.223529411765,1.0,0.0
-0.937126567164,-0.348989680528,0.18431372549,1.0,0.0
-0.935016242686,-0.354604887041,0.203921568627,1.0,0.0
-0.743897807886,-0.668293387235,0.370517928287,0.98431372549,0.0
-0.777145961454,-0.629320391053,0.116279069767,0.674509803922,0.0
-0.79335334029,-0.60876142901,0.282352941176,1.0,0.0
-0.806889216553,-0.590702795161,0.257777777778,0.882352941176,0.0
-0.81915204429,-0.57357643635,0.305084745762,0.925490196078,0.0
-0.777573718614,-0.628791787574,0.301960784314,1.0,0.0
-0.781831482471,-0.623489801855,0.147368421053,0.745098039216,0.0
-1.0,1.22464679915e-16,0.070588235294,1.0,0.0
-0.953716950748,-0.300705799504,0.117647058824,0.8,0.0
0.0747300935566,-0.997203797183,0.0503597122299,0.545098039216,0.0
-0.632445375598,-0.774604961825,0.134020618556,0.760784313725,0.0
-1.0,1.22464679915e-16,0.047058823529,1.0,0.0
-0.696133945959,-0.717911923068,0.182795698924,0.729411764706,0.0
-0.822475095282,-0.568801123101,0.219512195122,0.803921568627,0.0
-0.632445375598,-0.774604961825,0.134715025907,0.756862745098,0.0
-0.784415664918,-0.620235491271,0.282352941176,1.0,0.0
-0.965925826289,-0.258819045105,0.172549019608,1.0,0.0
-0.93439383716,-0.356241711591,0.110576923078,0.81568627451,0.0
-0.650618300203,-0.759404916656,0.367965367965,0.905882352941,0.0
-0.998867339183,-0.0475819158253,0.234042553192,0.737254901961,0.0
0.978147600738,-0.207911690797,0.0490196078425,0.4,0.0
-0.793353340282,-0.60876142902,0.0606060606068,0.517647058824,0.0
-0.827533084604,-0.561416951905,0.254901960784,1.0,0.0
-0.900968867899,-0.433883739126,0.0864197530859,0.635294117647,0.0
-0.874090341626,-0.485763393718,0.250980392157,1.0,0.0
-0.854419404544,-0.51958395004,0.115577889448,0.780392156863,0.0
-0.955572805784,-0.294755174417,0.0463576158938,0.592156862745,0.0
-0.787707973317,-0.616048820121,0.294605809129,0.945098039216,0.0
0.499999999998,0.866025403785,0.0567375886531,0.552941176471,0.0
-0.837685848632,-0.546152377091,0.255506607929,0.890196078431,0.0
-0.981928697263,-0.18925124436,0.0533980582525,0.807843137255,0.0
-0.835487811412,-0.549508978073,0.249011857707,0.992156862745,0.0
-0.861839995933,-0.507180265201,0.247058823529,1.0,0.0
-0.83029479271,-0.557324463126,0.245059288538,0.992156862745,0.0
-0.998481516433,-0.0550877603649,0.104972375691,0.709803921569,0.0
-0.905308499582,-0.424754659285,0.290196078431,1.0,0.0
-0.766044443111,-0.642787609696,0.0642857142856,0.549019607843,0.0
-0.77270050338,-0.634770771284,0.281512605042,0.933333333333,0.0
-0.953716950748,-0.300705799504,0.114832535885,0.819607843137,0.0
-0.173648177699,0.984807753007,0.0241935483864,0.486274509804,0.0
0.996757308133,-0.080466568726,0.108333333334,0.470588235294,0.0
-0.298514811001,-0.95440500188,0.22754491018,0.654901960784,0.0
-0.796708231171,-0.604364124006,0.278431372549,1.0,0.0
-0.882249272293,-0.470782562909,0.18431372549,1.0,0.0
-0.772416959228,-0.635115769838,0.159090909091,0.862745098039,0.0
-0.980172487849,-0.198146143199,0.11052631579,0.745098039216,0.0
-0.854419404547,-0.519583950035,0.145569620253,0.619607843137,0.0
-0.910362940966,-0.413810724506,0.148351648351,0.713725490196,0.0
-1.0,1.22464679915e-16,0.074509803922,1.0,0.0
-0.627812124667,-0.778364911928,0.142105263158,0.745098039216,0.0
-0.920905517945,-0.389785873292,0.177083333334,0.752941176471,0.0
-0.973044870578,0.230615870748,0.125581395349,0.843137254902,0.0
-0.754988789643,-0.655737697188,0.364444444445,0.882352941176,0.0
-0.850217135728,-0.526432162879,0.123188405796,0.541176470588,0.0
-0.998695557089,-0.0510605939091,0.160784313725,1.0,0.0
-0.917211301504,-0.39840108985,0.124999999999,0.721568627451,0.0
-0.582477696866,-0.812846684593,0.156862745098,0.8,0.0
-0.969796936034,-0.243913720111,0.108280254778,0.61568627451,0.0
1.0,0.0,0.0,1.0,0.0
-0.499999999998,-0.866025403785,0.0353982300889,0.443137254902,0.0
-0.995030775365,-0.0995678465957,0.116666666666,0.705882352941,0.0
-0.987050262638,0.160411280858,0.0695187165778,0.733333333333,0.0
-0.694984399013,-0.719024815377,0.336244541484,0.898039215686,0.0
-0.837166478262,-0.546948158123,0.312757201647,0.952941176471,0.0
-0.866025403782,-0.500000000004,0.23275862069,0.909803921569,0.0
-0.861395958634,-0.507934053247,0.240506329114,0.929411764706,0.0
-0.837391373181,-0.546603776169,0.265873015874,0.988235294118,0.0
-0.9565263436,-0.291645939453,0.180392156863,1.0,0.0
-0.870285241029,-0.492548067955,0.239215686275,1.0,0.0
-0.905636093763,-0.42405573416,0.234042553192,0.921568627451,0.0
-0.87074607712,-0.491732924645,0.229166666667,0.941176470588,0.0
-0.929776485888,-0.368124552685,0.102459016393,0.956862745098,0.0
-0.702085875823,-0.71209228543,0.333333333333,0.870588235294,0.0
-0.844327925502,-0.535826794979,0.231481481481,0.847058823529,0.0
-0.793353340286,-0.608761429015,0.101910828025,0.61568627451,0.0
-0.843775559824,-0.53669619399,0.239215686275,1.0,0.0
-0.663122658238,-0.748510748174,0.137566137565,0.741176470588,0.0
-0.881012194286,-0.473093556836,0.2,1.0,0.0
-0.309016994393,-0.951056516289,0.0480769230763,0.407843137255,0.0
-0.723734038114,-0.690079011472,0.0550000000001,0.78431372549,0.0
-0.66913060636,-0.743144825476,0.253456221198,0.850980392157,0.0
-0.987050262638,-0.160411280858,0.0706521739132,0.721568627451,0.0
-0.725176307144,-0.688563231343,0.374485596708,0.952941176471,0.0
-0.120536680244,-0.992708874099,0.0928571428574,0.549019607843,0.0
-0.837685848628,-0.546152377096,0.242677824268,0.937254901961,0.0
-0.930873748646,-0.365341024362,0.133971291865,0.819607843137,0.0
-0.71428234522,-0.699857650745,0.333333333334,0.905882352941,0.0
-0.720521593602,-0.693432500791,0.362831858407,0.886274509804,0.0
-0.761144712408,-0.648582089464,0.220095693779,0.819607843137,0.0
-0.839840566552,-0.542833144506,0.305439330544,0.937254901961,0.0
-0.795502065084,-0.605950876266,0.172897196262,0.839215686275,0.0
-0.840281065193,-0.542151022759,0.230434782609,0.901960784314,0.0
-0.990268068741,-0.139173100965,0.176470588235,1.0,0.0
-0.673111807431,-0.739540732278,0.192118226601,0.796078431373,0.0
-0.952942000427,-0.303152674112,0.0867346938767,0.76862745098,0.0
-0.739008917223,-0.673695643644,0.262886597938,0.760784313725,0.0
-0.835487811412,-0.549508978073,0.269230769231,0.917647058824,0.0
-0.953716950748,-0.300705799504,0.133333333334,0.705882352941,0.0
-0.939692620787,-0.342020143322,0.137614678899,0.854901960784,0.0
-0.761949493272,-0.647636448714,0.294117647058,0.733333333333,0.0
-0.918957811621,-0.394355855112,0.14691943128,0.827450980392,0.0
-0.791788244787,-0.610795690404,0.238317757009,0.839215686275,0.0
-0.90790475532,-0.419176520416,0.180392156863,1.0,0.0
-0.866025403782,-0.500000000004,0.119047619048,0.658823529412,0.0
-0.97684831776,0.213933083205,0.149122807018,0.894117647059,0.0
-0.790392669519,-0.612600545194,0.282722513089,0.749019607843,0.0
-0.783693457325,-0.62114778028,0.138121546962,0.709803921569,0.0
-0.766044443128,-0.642787609676,0.0419580419568,0.560784313725,0.0
-0.667080122254,-0.744985980065,0.339285714285,0.878431372549,0.0
0.965925826298,-0.258819045068,0.0357142857147,0.439215686275,0.0
-0.988830826226,-0.149042266173,0.152838427948,0.898039215686,0.0
-0.990268068744,-0.139173100946,0.0862068965507,0.682352941176,0.0
0.978147600728,-0.207911690846,0.0485436893198,0.403921568627,0.0
-0.601490814999,-0.798879715271,0.190265486725,0.886274509804,0.0
-0.827407441143,-0.561602106781,0.282352941176,1.0,0.0
-0.866025403785,-0.499999999998,0.268398268398,0.905882352941,0.0
-0.499999999998,-0.866025403785,0.0491803278701,0.717647058824,0.0
-0.806144491757,-0.591718732516,0.226315789474,0.745098039216,0.0
-0.709709293935,-0.704494654417,0.330232558139,0.843137254902,0.0
-0.685141714968,-0.728409795658,0.340707964602,0.886274509804,0.0
-0.845986425922,-0.533204432799,0.246575342466,0.858823529412,0.0
-1.0,1.22464679915e-16,0.113725490196,1.0,0.0
-0.731794404969,-0.681525457233,0.326612903226,0.972549019608,0.0
-0.853690663944,-0.520780424263,0.254901960784,1.0,0.0
-0.771694842347,-0.635992979753,0.309803921569,1.0,0.0
-1.0,1.22464679915e-16,0.058823529412,1.0,0.0
-0.900968867907,-0.433883739109,0.03431372549,0.8,0.0
-0.951056516295,-0.309016994375,0.156862745098,1.0,0.0
