H,S,V,Class
0.0,0.046728971962,0.419607843137,0.0
0.58,0.227272727272,0.862745098039,0.0
0.5,0.047058823529,1.0,0.0
0.605392156863,0.294372294372,0.905882352941,0.0
0.620098039215,0.316279069768,0.843137254902,0.0
0.916666666656,0.0172413793106,0.454901960784,0.0
0.584905660377,0.223628691983,0.929411764706,0.0
0.5,0.082352941176,1.0,0.0
0.976190476187,0.0654205607473,0.419607843137,0.0
0.749999999998,0.0840336134464,0.466666666667,0.0
0.5,0.0132450331128,0.592156862745,0.0
0.574074074074,0.176470588235,1.0,0.0
0.557692307692,0.13,0.78431372549,0.0
0.611111111111,0.276150627615,0.937254901961,0.0
0.598870056497,0.270642201834,0.854901960784,0.0
0.635416666666,0.183908045977,0.682352941176,0.0
0.56862745098,0.173469387755,0.76862745098,0.0
0.577777777777,0.184426229508,0.956862745098,0.0
0.652777777778,0.176470588235,0.8,0.0
0.573529411765,0.158878504674,0.839215686275,0.0
0.574074074073,0.090909090909,0.776470588235,0.0
0.5,0.090196078431,1.0,0.0
0.586206896552,0.227450980392,1.0,0.0
0.46875,0.152380952382,0.823529411765,0.0
0.75,0.0396039603965,0.396078431373,0.0
0.55,0.196078431373,1.0,0.0
0.553571428571,0.148936170213,0.737254901961,0.0
0.550000000002,0.050251256282,0.780392156863,0.0
0.590579710145,0.180392156863,1.0,0.0
0.0555555555508,0.0249999999993,0.470588235294,0.0
0.617647058823,0.322274881517,0.827450980392,0.0
0.553921568628,0.166666666666,0.8,0.0
0.551282051281,0.14054054054,0.725490196078,0.0
0.539393939394,0.21568627451,1.0,0.0
0.5,0.172549019608,1.0,0.0
0.594202898551,0.127777777777,0.705882352941,0.0
0.539682539683,0.164705882353,1.0,0.0
0.427536231885,0.134502923976,0.670588235294,0.0
0.361111111115,0.0375000000005,0.627450980392,0.0
0.564814814815,0.160714285714,0.878431372549,0.0
0.47619047619,0.0782122905037,0.701960784314,0.0
0.554263565891,0.205741626794,0.819607843137,0.0
0.59477124183,0.230769230769,0.866666666667,0.0
0.571428571429,0.134615384616,0.81568627451,0.0
0.614942528736,0.227450980392,1.0,0.0
0.742424242423,0.0956521739131,0.450980392157,0.0
0.5,0.129411764706,1.0,0.0
0.588383838384,0.258823529412,1.0,0.0
0.0,0.0,1.0,0.0
0.633333333337,0.0423728813554,0.462745098039,0.0
0.625570776256,0.333333333333,0.858823529412,0.0
0.602739726028,0.333333333333,0.858823529412,0.0
0.577380952381,0.140703517588,0.780392156863,0.0
0.575,0.241935483871,0.972549019608,0.0
0.626582278481,0.346491228071,0.894117647059,0.0
0.398148148148,0.101123595505,0.698039215686,0.0
0.606557377049,0.277272727272,0.862745098039,0.0
0.519607843137,0.2,1.0,0.0
0.538461538464,0.0640394088671,0.796078431373,0.0
0.333333333333,0.0359281437115,0.654901960784,0.0
0.5,0.129411764706,1.0,0.0
0.5,0.117647058824,1.0,0.0
0.583333333331,0.0729927007308,0.537254901961,0.0
0.584577114428,0.262745098039,1.0,0.0
0.56,0.132275132275,0.741176470588,0.0
0.5,0.137254901961,1.0,0.0
0.5625,0.140350877193,0.670588235294,0.0
0.604166666668,0.0952380952377,0.658823529412,0.0
0.548148148148,0.176470588235,1.0,0.0
0.551282051282,0.203921568627,1.0,0.0
0.565476190476,0.145077720208,0.756862745098,0.0
0.5,0.133333333333,1.0,0.0
0.614285714286,0.169902912622,0.807843137255,0.0
0.60606060606,0.0827067669174,0.521568627451,0.0
0.0,0.0380952380933,0.411764705882,0.0
0.521604938272,0.211764705882,1.0,0.0
0.95238095238,0.0642201834859,0.427450980392,0.0
0.526315789473,0.074509803922,1.0,0.0
0.656862745099,0.113333333334,0.588235294118,0.0
0.625,0.330097087379,0.807843137255,0.0
0.47435897436,0.114537444933,0.890196078431,0.0
0.54761904762,0.184210526316,0.745098039216,0.0
0.588050314466,0.207843137255,1.0,0.0
0.629629629629,0.0737704918032,0.478431372549,0.0
0.604838709677,0.279279279279,0.870588235294,0.0
0.550724637682,0.127071823205,0.709803921569,0.0
0.563218390805,0.140096618357,0.811764705882,0.0
0.608585858586,0.279661016948,0.925490196078,0.0
0.638157894737,0.329004329004,0.905882352941,0.0
0.637254901959,0.109677419355,0.607843137255,0.0
0.586206896552,0.113725490196,1.0,0.0
0.539215686275,0.0854271356788,0.780392156863,0.0
0.534482758621,0.152631578947,0.745098039216,0.0
0.553333333333,0.196078431373,1.0,0.0
0.555555555556,0.131707317073,0.803921568627,0.0
0.577380952381,0.140703517588,0.780392156863,0.0
0.545454545454,0.129411764706,1.0,0.0
0.571428571428,0.164705882353,1.0,0.0
0.625490196079,0.342741935483,0.972549019608,0.0
0.641666666667,0.294117647059,0.8,0.0
0.58888888889,0.0993377483448,0.592156862745,0.0
0.666666666667,0.0280373831767,0.419607843137,0.0
0.604166666667,0.221198156682,0.850980392157,0.0
0.558479532164,0.247826086957,0.901960784314,0.0
0.565476190477,0.141414141413,0.776470588235,0.0
0.94444444444,0.028301886794,0.41568627451,0.0
0.503144654088,0.207843137255,1.0,0.0
0.616402116402,0.25925925926,0.952941176471,0.0
0.933333333336,0.0900900900889,0.435294117647,0.0
0.624999999999,0.0484848484839,0.647058823529,0.0
0.580128205128,0.232142857142,0.878431372549,0.0
0.606557377049,0.285046728972,0.839215686275,0.0
0.976190476193,0.0510948905106,0.537254901961,0.0
0.600775193798,0.192825112108,0.874509803922,0.0
0.642857142854,0.0614035087716,0.447058823529,0.0
0.5,0.01568627451,1.0,0.0
0.596354166667,0.272340425532,0.921568627451,0.0
0.5,0.050980392157,1.0,0.0
0.5,0.062745098039,1.0,0.0
0.607142857143,0.24347826087,0.901960784314,0.0
0.559748427673,0.207843137255,1.0,0.0
0.549999999999,0.0816326530612,0.960784313725,0.0
0.055555555554,0.0756302521007,0.466666666667,0.0
0.571428571429,0.225806451613,0.972549019608,0.0
0.5,0.074509803922,1.0,0.0
0.689814814815,0.229299363057,0.61568627451,0.0
0.546875,0.140350877194,0.894117647059,0.0
0.608333333333,0.185185185185,0.847058823529,0.0
0.630952380952,0.340080971659,0.96862745098,0.0
0.581560283688,0.203463203463,0.905882352941,0.0
0.166666666667,0.00877192982356,0.447058823529,0.0
0.528571428572,0.171568627451,0.8,0.0
0.594202898551,0.270588235294,1.0,0.0
0.637931034482,0.147959183673,0.76862745098,0.0
0.0,0.0,1.0,0.0
0.583333333333,0.0404040404045,0.388235294118,0.0
0.548611111111,0.188235294118,1.0,0.0
0.627777777778,0.29702970297,0.792156862745,0.0
0.568181818182,0.127167630058,0.678431372549,0.0
0.600456621005,0.286274509804,1.0,0.0
0.510204081632,0.192156862745,1.0,0.0
0.548611111113,0.131147540984,0.717647058824,0.0
0.5,0.043137254902,1.0,0.0
0.588235294117,0.105590062112,0.63137254902,0.0
0.705128205127,0.126829268292,0.803921568627,0.0
0.616666666666,0.189573459716,0.827450980392,0.0
0.590277777777,0.211453744493,0.890196078431,0.0
0.725806451613,0.181286549708,0.670588235294,0.0
0.625,0.334801762114,0.890196078431,0.0
0.64814814815,0.0596026490065,0.592156862745,0.0
0.615555555555,0.337837837838,0.870588235294,0.0
0.976190476187,0.0666666666663,0.411764705882,0.0
0.585185185186,0.216346153846,0.81568627451,0.0
0.5,0.078431372549,1.0,0.0
0.59068627451,0.266666666667,1.0,0.0
0.880952380952,0.0736842105272,0.745098039216,0.0
0.584905660377,0.229437229437,0.905882352941,0.0
0.958333333333,0.076923076924,0.407843137255,0.0
0.62037037037,0.330275229357,0.854901960784,0.0
0.541666666666,0.080536912751,0.58431372549,0.0
0.532258064515,0.159793814432,0.760784313725,0.0
0.627450980392,0.192090395481,0.694117647059,0.0
0.632478632479,0.322314049587,0.949019607843,0.0
0.5,0.027450980392,1.0,0.0
0.568376068376,0.152941176471,1.0,0.0
0.61568627451,0.34693877551,0.960784313725,0.0
0.833333333333,0.0196078431375,0.4,0.0
0.166666666667,0.038461538463,0.509803921569,0.0
0.578014184397,0.18431372549,1.0,0.0
0.567708333333,0.250980392157,1.0,0.0
0.541666666667,0.174757281553,0.807843137255,0.0
0.666666666667,0.112582781458,0.592156862745,0.0
0.609289617487,0.294685990338,0.811764705882,0.0
0.602880658436,0.36,0.882352941176,0.0
0.546666666666,0.196078431373,1.0,0.0
0.590909090909,0.242290748898,0.890196078431,0.0
0.573170731707,0.203980099503,0.788235294118,0.0
0.59649122807,0.223529411765,1.0,0.0
0.572222222222,0.144230769231,0.81568627451,0.0
0.588709677419,0.243137254902,1.0,0.0
0.5,0.098039215686,1.0,0.0
0.582089552239,0.262745098039,1.0,0.0
0.553030303032,0.108374384236,0.796078431373,0.0
0.0238095238069,0.0479452054792,0.572549019608,0.0
0.56862745098,0.0923913043483,0.721568627451,0.0
0.0512820512826,0.103174603175,0.494117647059,0.0
0.570175438597,0.223529411765,1.0,0.0
0.556737588652,0.18431372549,1.0,0.0
0.557692307692,0.203921568627,1.0,0.0
0.616487455197,0.370517928287,0.98431372549,0.0
0.608333333334,0.116279069767,0.674509803922,0.0
0.604166666667,0.282352941176,1.0,0.0
0.600574712643,0.257777777778,0.882352941176,0.0
0.597222222222,0.305084745762,0.925490196078,0.0
0.608225108225,0.301960784314,1.0,0.0
0.607142857142,0.147368421053,0.745098039216,0.0
0.5,0.070588235294,1.0,0.0
0.548611111111,0.117647058824,0.8,0.0
0.7619047619,0.0503597122299,0.545098039216,0.0
0.641025641025,0.134020618556,0.760784313725,0.0
0.5,0.047058823529,1.0,0.0
0.627450980393,0.182795698924,0.729411764706,0.0
0.596296296296,0.219512195122,0.803921568627,0.0
0.641025641025,0.134715025907,0.756862745098,0.0
0.606481481482,0.282352941176,1.0,0.0
0.541666666667,0.172549019608,1.0,0.0
0.557971014493,0.110576923078,0.81568627451,0.0
0.637254901961,0.367965367965,0.905882352941,0.0
0.507575757576,0.234042553192,0.737254901961,0.0
0.96666666667,0.0490196078425,0.4,0.0
0.604166666669,0.0606060606068,0.517647058824,0.0
0.594871794872,0.254901960784,1.0,0.0
0.57142857143,0.0864197530859,0.635294117647,0.0
0.580729166667,0.250980392157,1.0,0.0
0.58695652174,0.115577889448,0.780392156863,0.0
0.54761904762,0.0463576158938,0.592156862745,0.0
0.605633802817,0.294605809129,0.945098039216,0.0
0.166666666667,0.0567375886531,0.552941176471,0.0
0.591954022988,0.255506607929,0.890196078431,0.0
0.530303030303,0.0533980582525,0.807843137255,0.0
0.592592592593,0.249011857707,0.992156862745,0.0
0.584656084656,0.247058823529,1.0,0.0
0.594086021506,0.245059288538,0.992156862745,0.0
0.508771929826,0.104972375691,0.709803921569,0.0
0.56981981982,0.290196078431,1.0,0.0
0.611111111113,0.0642857142856,0.549019607843,0.0
0.609452736319,0.281512605042,0.933333333333,0.0
0.548611111111,0.114832535885,0.819607843137,0.0
0.277777777783,0.0241935483864,0.486274509804,0.0
0.987179487178,0.108333333334,0.470588235294,0.0
0.701754385965,0.22754491018,0.654901960784,0.0
0.603286384977,0.278431372549,1.0,0.0
0.578014184397,0.18431372549,1.0,0.0
0.609523809523,0.159090909091,0.862745098039,0.0
0.531746031746,0.11052631579,0.745098039216,0.0
0.586956521739,0.145569620253,0.619607843137,0.0
0.567901234568,0.148351648351,0.713725490196,0.0
0.5,0.074509803922,1.0,0.0
0.641975308643,0.142105263158,0.745098039216,0.0
0.563725490196,0.177083333334,0.752941176471,0.0
0.462962962962,0.125581395349,0.843137254902,0.0
0.613821138211,0.364444444445,0.882352941176,0.0
0.588235294118,0.123188405796,0.541176470588,0.0
0.508130081301,0.160784313725,1.0,0.0
0.565217391305,0.124999999999,0.721568627451,0.0
0.651041666667,0.156862745098,0.8,0.0
0.539215686275,0.108280254778,0.61568627451,0.0
0.0,0.0,1.0,0.0
0.666666666667,0.0353982300889,0.443137254902,0.0
0.515873015873,0.116666666666,0.705882352941,0.0
0.474358974359,0.0695187165778,0.733333333333,0.0
0.627705627706,0.336244541484,0.898039215686,0.0
0.592105263158,0.312757201647,0.952941176471,0.0
0.583333333334,0.23275862069,0.909803921569,0.0
0.584795321637,0.240506329114,0.929411764706,0.0
0.592039800995,0.265873015874,0.988235294118,0.0
0.547101449275,0.180392156863,1.0,0.0
0.581967213115,0.239215686275,1.0,0.0
0.569696969697,0.234042553192,0.921568627451,0.0
0.581818181818,0.229166666667,0.941176470588,0.0
0.56,0.102459016393,0.956862745098,0.0
0.626126126126,0.333333333333,0.870588235294,0.0
0.59,0.231481481481,0.847058823529,0.0
0.604166666668,0.101910828025,0.61568627451,0.0
0.590163934426,0.239215686275,1.0,0.0
0.634615384616,0.137566137565,0.741176470588,0.0
0.578431372549,0.2,1.0,0.0
0.699999999997,0.0480769230763,0.407843137255,0.0
0.62121212121,0.0550000000001,0.78431372549,0.0
0.633333333333,0.253456221198,0.850980392157,0.0
0.525641025641,0.0706521739132,0.721568627451,0.0
0.620879120879,0.374485596708,0.952941176471,0.0
0.730769230771,0.0928571428574,0.549019607843,0.0
0.591954022989,0.242677824268,0.937254901961,0.0
0.559523809523,0.133971291865,0.819607843137,0.0
0.623376623377,0.333333333334,0.905882352941,0.0
0.621951219512,0.362831858407,0.886274509804,0.0
0.61231884058,0.220095693779,0.819607843137,0.0
0.591324200913,0.305439330544,0.937254901961,0.0
0.603603603604,0.172897196262,0.839215686275,0.0
0.591194968553,0.230434782609,0.901960784314,0.0
0.522222222223,0.176470588235,1.0,0.0
0.632478632478,0.192118226601,0.796078431373,0.0
0.549019607843,0.0867346938767,0.76862745098,0.0
0.617647058823,0.262886597938,0.760784313725,0.0
0.592592592593,0.269230769231,0.917647058824,0.0
0.548611111111,0.133333333334,0.705882352941,0.0
0.555555555555,0.137614678899,0.854901960784,0.0
0.612121212121,0.294117647058,0.733333333333,0.0
0.564516129032,0.14691943128,0.827450980392,0.0
0.604575163399,0.238317757009,0.839215686275,0.0
0.56884057971,0.180392156863,1.0,0.0
0.583333333334,0.119047619048,0.658823529412,0.0
0.46568627451,0.149122807018,0.894117647059,0.0
0.604938271605,0.282722513089,0.749019607843,0.0
0.606666666667,0.138121546962,0.709803921569,0.0
0.611111111109,0.0419580419568,0.560784313725,0.0
0.633771929824,0.339285714285,0.878431372549,0.0
0.958333333339,0.0357142857147,0.439215686275,0.0
0.523809523809,0.152838427948,0.898039215686,0.0
0.52222222222,0.0862068965507,0.682352941176,0.0
0.966666666662,0.0485436893198,0.403921568627,0.0
0.647286821706,0.190265486725,0.886274509804,0.0
0.594907407407,0.282352941176,1.0,0.0
0.583333333333,0.268398268398,0.905882352941,0.0
0.666666666667,0.0491803278701,0.717647058824,0.0
0.600775193798,0.226315789474,0.745098039216,0.0
0.62441314554,0.330232558139,0.843137254902,0.0
0.62987012987,0.340707964602,0.886274509804,0.0
0.589506172839,0.246575342466,0.858823529412,0.0
0.5,0.113725490196,1.0,0.0
0.619341563786,0.326612903226,0.972549019608,0.0
0.587179487179,0.254901960784,1.0,0.0
0.60970464135,0.309803921569,1.0,0.0
0.5,0.058823529412,1.0,0.0
0.571428571427,0.03431372549,0.8,0.0
0.55,0.156862745098,1.0,0.0
0.689655172414,0.187096774193,0.607843137255,0.0
0.541666666667,0.235294117647,1.0,0.0
0.547619047619,0.164705882353,1.0,0.0
0.598765432099,0.137055837563,0.772549019608,0.0
0.573170731707,0.172268907563,0.933333333333,0.0
0.833333333333,0.0344827586189,0.454901960784,0.0
0.600000000002,0.0314465408817,0.623529411765,0.0
0.572222222223,0.143540669856,0.819607843137,0.0
0.625730994152,0.223529411765,1.0,0.0
0.56,0.098039215686,1.0,0.0
0.605442176871,0.234449760766,0.819607843137,0.0
0.608527131783,0.221649484536,0.760784313725,0.0
0.601265822785,0.309803921569,1.0,0.0
0.916666666656,0.0186915887853,0.419607843137,0.0
0.944444444444,0.0600000000008,0.392156862745,0.0
0.601851851852,0.246575342466,0.858823529412,0.0
0.605855855856,0.290196078431,1.0,0.0
0.559829059829,0.152941176471,1.0,0.0
0.537037037038,0.141176470588,1.0,0.0
0.377192982458,0.108571428572,0.686274509804,0.0
0.634146341464,0.35652173913,0.901960784314,0.0
0.666666666667,0.0344827586189,0.454901960784,0.0
0.560606060605,0.157894736842,0.819607843137,0.0
0.612068965517,0.266055045871,0.854901960784,0.0
0.958333333328,0.0360360360365,0.435294117647,0.0
0.600456621005,0.301652892562,0.949019607843,0.0
0.59649122807,0.310204081633,0.960784313725,0.0
0.624338624339,0.28,0.882352941176,0.0
0.861111111115,0.0545454545461,0.43137254902,0.0
0.54761904762,0.193370165746,0.709803921569,0.0
0.6,0.219298245614,0.894117647059,0.0
0.597222222224,0.080000000001,0.588235294118,0.0
0.552083333333,0.188235294118,1.0,0.0
0.627314814815,0.324324324324,0.870588235294,0.0
0.537878787879,0.172549019608,1.0,0.0
0.504273504273,0.152941176471,1.0,0.0
0.534722222223,0.188235294118,1.0,0.0
0.62100456621,0.339534883721,0.843137254902,0.0
0.590476190476,0.274509803922,1.0,0.0
0.588050314466,0.208661417323,0.996078431373,0.0
0.629629629631,0.145161290322,0.729411764706,0.0
0.576388888889,0.188235294118,1.0,0.0
0.0,0.0309278350532,0.380392156863,0.0
0.444444444444,0.233160621761,0.756862745098,0.0
0.598765432099,0.228813559322,0.925490196078,0.0
0.561728395061,0.127962085308,0.827450980392,0.0
0.594444444445,0.121951219513,0.964705882353,0.0
0.604575163398,0.264248704663,0.756862745098,0.0
0.536458333333,0.125490196078,1.0,0.0
0.681818181818,0.111675126904,0.772549019608,0.0
0.567567567568,0.189743589744,0.764705882353,0.0
0.614583333334,0.108108108108,0.580392156863,0.0
0.584848484849,0.234042553192,0.921568627451,0.0
0.604166666667,0.11510791367,0.545098039216,0.0
0.587570621469,0.244813278009,0.945098039216,0.0
0.521505376344,0.160621761658,0.756862745098,0.0
0.594444444444,0.241935483871,0.972549019608,0.0
0.5,0.121568627451,1.0,0.0
0.550000000001,0.125,0.627450980392,0.0
0.621693121693,0.272727272727,0.905882352941,0.0
0.0196078431352,0.131782945735,0.505882352941,0.0
0.551282051283,0.128078817734,0.796078431373,0.0
0.75,0.0373831775706,0.419607843137,0.0
0.631147540983,0.311224489795,0.76862745098,0.0
0.611111111111,0.236842105264,0.894117647059,0.0
0.543859649123,0.0879629629623,0.847058823529,0.0
0.593333333333,0.309917355372,0.949019607843,0.0
0.630952380953,0.282828282828,0.776470588235,0.0
0.627450980392,0.348360655737,0.956862745098,0.0
0.557291666666,0.152380952382,0.823529411765,0.0
0.568965517241,0.156756756757,0.725490196078,0.0
0.586419753087,0.229787234042,0.921568627451,0.0
0.621863799283,0.375,0.972549019608,0.0
0.646464646466,0.162561576355,0.796078431373,0.0
0.56862745098,0.133333333333,1.0,0.0
0.50505050505,0.129411764706,1.0,0.0
0.622916666667,0.344827586207,0.909803921569,0.0
0.590163934427,0.261802575107,0.913725490196,0.0
0.56779661017,0.23137254902,1.0,0.0
0.916666666667,0.100840336136,0.466666666667,0.0
0.666666666667,0.0220588235288,0.533333333333,0.0
0.598484848484,0.118918918918,0.725490196078,0.0
0.595679012346,0.211764705882,1.0,0.0
0.583333333332,0.0869565217384,0.541176470588,0.0
0.570512820513,0.129353233831,0.788235294118,0.0
0.527272727273,0.21568627451,1.0,0.0
0.55701754386,0.149019607843,1.0,0.0
0.581300813008,0.17903930131,0.898039215686,0.0
0.611111111111,0.0461538461544,0.509803921569,0.0
0.5,0.027450980392,1.0,0.0
0.555555555556,0.160194174757,0.807843137255,0.0
0.777777777778,0.0540540540547,0.435294117647,0.0
0.565217391304,0.127071823205,0.709803921569,0.0
0.5,0.141176470588,1.0,0.0
0.586666666667,0.223214285715,0.878431372549,0.0
0.535087719298,0.108571428572,0.686274509804,0.0
0.557823129251,0.2,0.960784313725,0.0
0.587719298246,0.240506329114,0.929411764706,0.0
0.62037037037,0.298342541437,0.709803921569,0.0
0.625,0.322274881517,0.827450980392,0.0
0.711111111111,0.178571428572,0.658823529412,0.0
0.5,0.146341463415,0.643137254902,0.0
0.617886178862,0.321568627451,1.0,0.0
0.666666666667,0.0104166666655,0.376470588235,0.0
0.558641975309,0.211764705882,1.0,0.0
0.616228070176,0.342342342342,0.870588235294,0.0
0.552380952381,0.186170212766,0.737254901961,0.0
0.0277777777813,0.0483870967748,0.486274509804,0.0
0.640804597701,0.274881516588,0.827450980392,0.0
0.581699346405,0.217021276596,0.921568627451,0.0
0.622685185185,0.333333333333,0.847058823529,0.0
0.568965517242,0.227450980392,1.0,0.0
0.933333333332,0.046728971962,0.419607843137,0.0
0.5703125,0.250980392157,1.0,0.0
0.615196078431,0.32380952381,0.823529411765,0.0
0.535714285714,0.223404255319,0.737254901961,0.0
0.522012578616,0.207843137255,1.0,0.0
0.583333333332,0.125,0.627450980392,0.0
0.597701149425,0.255506607929,0.890196078431,0.0
0.361111111111,0.0722891566274,0.650980392157,0.0
0.575268817205,0.243137254902,1.0,0.0
0.604761904762,0.295358649789,0.929411764706,0.0
0.690476190474,0.060869565217,0.450980392157,0.0
0.577777777778,0.0961538461527,0.611764705882,0.0
0.628378378378,0.328888888889,0.882352941176,0.0
0.580246913581,0.132352941176,0.8,0.0
0.5,0.101960784314,1.0,0.0
0.545977011493,0.131818181818,0.862745098039,0.0
0.694444444444,0.117647058823,0.6,0.0
0.556547619048,0.219607843137,1.0,0.0
0.759259259258,0.081081081081,0.435294117647,0.0
0.592592592592,0.298755186722,0.945098039216,0.0
0.508130081301,0.160784313725,1.0,0.0
0.571428571429,0.137931034483,0.796078431373,0.0
0.617486338798,0.258474576271,0.925490196078,0.0
0.566666666667,0.150862068966,0.909803921569,0.0
0.615384615384,0.305882352941,1.0,0.0
0.607344632768,0.23137254902,1.0,0.0
0.651041666666,0.170212765958,0.737254901961,0.0
0.648148148148,0.10650887574,0.662745098039,0.0
0.53431372549,0.188888888888,0.705882352941,0.0
0.602380952381,0.274509803922,1.0,0.0
0.577586206896,0.227450980392,1.0,0.0
0.594527363184,0.262745098039,1.0,0.0
0.544871794871,0.144444444445,0.705882352941,0.0
0.766666666667,0.062111801243,0.63137254902,0.0
0.56,0.120192307692,0.81568627451,0.0
0.522522522522,0.145098039216,1.0,0.0
0.625,0.0540540540547,0.580392156863,0.0
0.535087719299,0.149019607843,1.0,0.0
0.756410256411,0.114035087717,0.447058823529,0.0
0.5,0.039215686275,1.0,0.0
0.590395480226,0.236947791164,0.976470588235,0.0
0.555555555555,0.144927536231,0.811764705882,0.0
0.560344827586,0.227450980392,1.0,0.0
0.554166666667,0.156862745098,1.0,0.0
0.5,0.125490196078,1.0,0.0
0.560606060607,0.112820512821,0.764705882353,0.0
0.593220338983,0.261061946903,0.886274509804,0.0
0.582089552239,0.262745098039,1.0,0.0
0.59649122807,0.298039215686,1.0,0.0
